重庆,《政治协商会议开会》,"['（', '《政治协商会议开会》', '，', '重庆', 'BOOK1946', '年', '1', '月', '10', '日', '）', '这', '实际', '反映', '了', '国民党', '与', '中共', '对', '政协', '看法', '的', '重大', '区别', '，', '中共', '期以', '其', '解决', '实际', '政治', '问题', '，', '而', '国民党', '不过', '视其为', '权宜之计', '。']","(3, 4)","(1, 2)",1945-1949：国共政争与中国命运.txt
上海,《民主的习惯》,"['《民主的习惯》', '，', '上海', 'BOOK1946', '年', '2', '月', '12', '日', '。']","(2, 3)","(0, 1)",1945-1949：国共政争与中国命运.txt
河北省,《政治协商会议之经过及有关文件》,"['中国国民党', '河北省', '党部', '编印', '《政治协商会议之经过及有关文件》', '，', '1946', '，', '第', '49', '页', '。']","(1, 2)","(4, 5)",1945-1949：国共政争与中国命运.txt
天津,《诉诸国民党的智慧》,"['《诉诸国民党的智慧》', '，', '天津', 'BOOK1946', '年', '3', '月', '4', '日', '；']","(2, 3)","(0, 1)",1945-1949：国共政争与中国命运.txt
重庆,《所望于二中全会者》,"['《所望于二中全会者》', '，', '重庆', 'BOOK1946', '年', '3', '月', '2', '日', '；']","(2, 3)","(0, 1)",1945-1949：国共政争与中国命运.txt
台北,《中华民国重要史料初编》,"['《', '副', '参谋总长', '白崇禧', '呈', '蒋', '委员长', '关于', '停战', '令', '颁布', '后', '国军', '应有', '充分准备', '电', '》', '（', '1946', '年', '1', '月', '15', '日', '）', '，', '秦孝仪', '主编', '《中华民国重要史料初编》', '第', '5', '编第', '4', '册', '，', '台北', '，', '中国', '国民党中央委员会', '党史', '委员会', '，', '1985', '，', '第', '387', '页', '。']","(35, 36)","(28, 29)",1945-1949：国共政争与中国命运.txt
台北,《胡琏评传》,"['王禹廷', '：', '《胡琏评传》', '，', '台北', '，', '传记文学', '出版社', '，', '1985', '，', '第', '57', '页', '。']","(4, 5)","(2, 3)",1945-1949：国共政争与中国命运.txt
枣庄市,《马励武致友人信》,"['《马励武致友人信》', '，', '《马励武日记》', '，', '枣庄市', '出版', '办公室', '编', '《鲁南战役资料选》', '，', '山东', '人民出版社', '，', '1982', '，', '第', '152', '~', '153', '页', '。']","(4, 5)","(0, 1)",1945-1949：国共政争与中国命运.txt
枣庄市,《马励武日记》,"['《马励武致友人信》', '，', '《马励武日记》', '，', '枣庄市', '出版', '办公室', '编', '《鲁南战役资料选》', '，', '山东', '人民出版社', '，', '1982', '，', '第', '152', '~', '153', '页', '。']","(4, 5)","(2, 3)",1945-1949：国共政争与中国命运.txt
枣庄市,《鲁南战役资料选》,"['《马励武致友人信》', '，', '《马励武日记》', '，', '枣庄市', '出版', '办公室', '编', '《鲁南战役资料选》', '，', '山东', '人民出版社', '，', '1982', '，', '第', '152', '~', '153', '页', '。']","(4, 5)","(8, 9)",1945-1949：国共政争与中国命运.txt
